pre,post,ratio,tau_scm,tau_aug,corr,gap_pre,n_pool,n_cand,i,k,name,meas,p_scm,p_aug,fit_x,credible
0.28181360645246595,0.5269483488603454,1.8698470790452297,-0.2287343380083886,-0.19369541585368893,-0.03503892215469968,0.07943685441301747,20,784,32,2829,Argentina,vol,0.5705645161290323,0.8387096774193549,0.5330052172410974,True
1.5420377706282153,2.198744611533829,1.4258694912758691,-1.3886509097678879,-4.810149217379237,3.4214983076113494,-0.3240067140016739,20,363,32,2910,Argentina,vol,0.7217741935483871,0.010080645161290322,2.9165170102115114,False
1.0546445259266155,1.6259295649342955,1.54168492317897,1.2564269269457897,1.3147416374341208,-0.05831471048833099,-0.030123802402116064,20,445,32,2920,Argentina,vol,0.6895161290322581,0.2560483870967742,1.9946908942044488,True
0.40816442165615746,0.5602295671078746,1.3725585508768783,0.09522580016981941,-0.15433483893723784,0.24956063910705725,0.12960087358244754,20,447,32,2930,Argentina,vol,0.7379032258064516,0.8649193548387096,0.7719775101477306,True
0.28078570981531065,0.5706535831240164,2.0323455331803353,0.23747309870121658,0.3045578310222795,-0.0670847323210629,-0.013215242763720235,20,725,32,3091,Argentina,vol,0.5060483870967742,0.7580645161290323,0.5310611156865802,True
0.4228872162008371,0.7106599444415423,1.6804952176753354,0.4463601923464102,0.4283995532176825,0.0179606391287277,-0.023885880775139704,20,275,32,3230,Argentina,vol,0.6330645161290323,0.6512096774193549,0.7998233136327608,True
0.2902183565898214,0.5955600622351025,2.052110242898364,0.30788379870528804,0.36590544768300937,-0.05802164897772131,0.058634512996699056,20,721,32,3250,Argentina,vol,0.5,0.7016129032258065,0.5489014535130459,True
0.06360745537833033,0.9621153776396272,15.125827183575698,-0.8222429081564995,-0.8404926231880481,0.01824971503154865,0.009288988114244712,20,137,32,3290,Argentina,vol,0.006048387096774193,0.4112903225806452,0.1203032954968371,True
0.17654270068435648,1.618566807562338,9.16813213623711,-1.5384577990118675,-1.3097246603288457,-0.22873313868302186,-0.011880115137316804,20,911,76,1812,Brazil,vol,0.03024193548387097,0.2560483870967742,0.33390219058307674,True
0.5488711977226295,0.27003014068625075,0.49197360292661907,-0.19091374598544242,-0.14815190881008855,-0.042761837175353874,0.420105805710631,20,86,76,2011,Brazil,vol,0.969758064516129,0.8729838709677419,1.038101799491632,True
