country,sector,att,lnsize
Indonesia,1410,0.23832096517848061,15.242523
Indonesia,1430,0.6005776308429837,13.76319
Indonesia,1512,0.6319353201062535,11.869087
Indonesia,1520,0.5943331762893921,14.273836
Indonesia,1610,-0.16374759135774283,10.560782
Indonesia,1621,0.5292523852323435,12.383496
Indonesia,1629,0.29327595674167883,11.399481
Indonesia,1701,0.6895162400472014,12.282433
Indonesia,2011,0.26807336570224916,12.804434
Indonesia,2012,2.9811282060183504,10.63591
Indonesia,2013,-0.9205011966494635,10.670511
Indonesia,2022,-2.689886505618616,10.329693
Indonesia,2023,1.5254222186822421,9.346009
Indonesia,2029,-0.9255080307779423,12.33075
Indonesia,2030,1.31898969745092,10.558
Indonesia,2100,1.0444990754685683,7.999152
Indonesia,2211,-0.2052190929453146,13.598029
Indonesia,2220,0.3710520294033956,11.789497
Indonesia,2310,0.7848810208527521,9.565528
Indonesia,2392,0.3567568771137897,9.220776
Indonesia,2393,0.6247063809482276,11.072438
Indonesia,2395,1.3017428610863035,7.924818
Indonesia,2399,-1.2742713194606783,8.386008
Indonesia,2410,1.502310841159647,10.87602
Indonesia,2420,0.13608814583739473,12.691606
Indonesia,2431,1.4328992403066014,9.302615
Indonesia,2511,-1.032439802959831,11.513032
Indonesia,2512,-6.300067122669149,8.346181
Indonesia,2593,1.0582648182715455,10.527201
Indonesia,2599,0.8745334821553389,11.410268
Indonesia,2610,0.3395901258547207,11.704397
Indonesia,2620,0.3615614745746423,12.632286
Indonesia,2630,-1.2894250908143412,12.381008
Indonesia,2640,-0.11702394731293721,13.081095
Indonesia,2651,0.22464137216637248,11.293554
Indonesia,2652,0.927273801195802,8.325888
Indonesia,2660,4.124685670455578,9.912543
Indonesia,2710,0.052265131399634006,12.291475
Indonesia,2720,-0.7953386218434016,11.360529
Indonesia,2732,1.4936597022100793,11.346156
Indonesia,2740,1.454364880920309,11.06486
Indonesia,2750,-0.6961353815836517,10.972119
Indonesia,2790,1.5279178790293284,11.208693
Indonesia,2811,3.04564174273192,9.148416
Indonesia,2813,1.88774951288054,10.334733
Indonesia,2814,0.13094237644374193,9.795411
Indonesia,2816,2.378402676550093,7.5719075
Indonesia,2817,0.10822025896030597,11.92931
Indonesia,2819,1.1808538514851785,10.576563
Indonesia,2821,-4.611478146119147,10.563061
Indonesia,2822,3.7187618488700815,6.484239
Indonesia,2824,1.1121251490928314,10.223208
Indonesia,2825,0.781765804365729,8.023673
Indonesia,2826,0.6054315473448622,6.1579604
Indonesia,2829,-0.27436176519191247,9.377426
Indonesia,2910,8.110486596893262,5.9703193
Indonesia,2930,-0.02376056547553621,12.4180155
Indonesia,3011,-7.16699062076664,9.057645
Indonesia,3012,-1.6302089351214502,7.226398
Indonesia,3030,1.8686299669895357,8.891553
Indonesia,3100,0.8994931534226118,13.566921
Indonesia,3211,0.47704224778549204,11.96435
Indonesia,3230,-0.17598554583016401,11.368852
Indonesia,3240,1.2888632577972114,12.296365
